"Code_point_Libelle";"ID.interne.passage";"Date";"CHLOROA";"SALI";"TEMP";"TURB";"NH4";"PO4";"SIOH";"OXYGENE";"NO3+NO2";"TURB-FNU";"Shannon";"Simpson";"BergerParker";"Pielou";"Rspe";"Bacillariophyceae";"Dinophyceae";"Cryptophyceae";"Haptophyta";"Ciliophora";"DinoBac";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust";"cluster"
"Anse de Carteau 2";60183784;2011-01-03;0,91;24,9;6;NA;NA;NA;NA;NA;NA;6,07;1,47322382567362;0,6456940460758;0,543130990415335;0,574367607449227;13;29900;NA;600;NA;NA;NA;12;38;3,16666666666667;0,575757575757576;0,149427792220574;4;0,154778393351801;6,33333333333333;-0,203287406333094;0,836882484636856;0,63013698630137;3,07894736842105;0,123670922790313;2;1
"Anse de Carteau 2";60183810;2011-01-31;2;32,7;8,7;NA;NA;NA;NA;NA;NA;0,568;1,01073696058299;0,517918035836072;0,641732283464567;0,460006214662109;9;25000;400;NA;NA;NA;0,016;9;31;3,44444444444444;0,861111111111111;0,167679912322407;3;-0,0291363163371487;6,88888888888889;-0,291666666666659;0,774081183074717;0,921875;1,93548387096774;0,200359974632644;2;1
"Anse de Carteau 2";60184577;2011-02-14;0,36;34,5;11,5;NA;NA;NA;NA;NA;NA;2,1;1,63996341384834;0,76734693877551;0,3;0,788655694799443;8;6400;100;NA;NA;NA;0,015625;8;11;1,375;0,392857142857143;0,184138478594765;2;0,210743801652892;2,75;-0,018518518518518;0,863777324014679;0,285714285714286;5,18181818181818;0,174883094565683;2;1
"Anse de Carteau 2";60187159;2011-02-28;0,15;34,8;11,3;NA;NA;NA;NA;NA;NA;0,865;1,92147280243699;0,74793940744041;0,470149253731343;0,749126994202578;13;10500;100;1400;NA;NA;0,00952380952380952;13;35;2,69230769230769;0,448717948717949;0,105368373201571;2;0,267755102040816;5,38461538461539;-0,137566137566139;0,871122639906374;0,571428571428571;4,31428571428571;0,104230404259959;2;1
"Anse de Carteau 2";60187286;2011-03-14;1,26;33,6;11,6;NA;NA;NA;NA;NA;NA;2,35;0,619428371960011;0,319421457257636;0,8081821690467;0,228735926574735;15;258200;500;NA;NA;NA;0,00193648334624322;15;71;4,73333333333333;0,676190476190476;0,143954075653877;1;0,0351120809363221;9,46666666666667;0,0123439206190973;0,800825491743669;0,825892857142857;2,92957746478873;0,122972213357582;3;1
"Anse de Carteau 2";60189082;2011-03-28;NA;25,8;13,3;NA;NA;NA;NA;NA;NA;2,3;0,881024256694891;0,438499618657367;0,726211325160537;0,34348602405422;13;1369200;1100;NA;NA;NA;0,000803388840198656;12;55;4,58333333333333;0,833333333333333;0,160590208168654;3;0,0125619834710743;9,16666666666667;-0,169620253164557;0,748788356045242;0,909473684210526;2,29090909090909;0,183736427987892;2;1
"Anse de Carteau 2";60189389;2011-04-11;0,3;36,2;17,5;NA;NA;NA;NA;NA;NA;1,57;0,173627605764018;0,0509666534629527;0,974129010003449;0,0641153571279254;15;13400;1400;564800;NA;NA;0,104477611940299;15;58;3,86666666666667;0,552380952380952;0,137647665056645;4;0,133174791914388;7,73333333333333;0,352660950047636;0,801749751527848;0,770833333333333;3,8448275862069;0,113639275664658;3;1
"Anse de Carteau 2";60222408;2011-04-26;3,57;31,1;17,4;NA;NA;NA;NA;NA;NA;0,98;1,15048102182243;0,590322774756441;0,491127760252366;0,372198389113831;22;475200;15700;16100;NA;NA;0,0330387205387205;22;147;6,68181818181818;0,636363636363636;0,119582298428228;4;0,0957240038872692;13,3636363636364;0,149757397304025;0,809033414016316;0,795090180360721;3,25850340136054;0,0969561181453767;3;1
"Anse de Carteau 2";60222428;2011-05-09;0,63;35,9;18,5;NA;NA;NA;NA;NA;NA;0,509;1,0454541215322;0,56608835678779;0,576811594202899;0,435988232426906;11;93400;600;9500;NA;NA;0,00642398286937901;11;29;2,63636363636364;0,527272727272727;0,179653344537344;3;0,157550535077289;5,27272727272727;0,527407407407411;0,777555877320324;0,733333333333333;3,75862068965517;0,149566196083849;3;1
"Anse de Carteau 2";60223788;2011-05-23;0,63;35;20,8;NA;NA;NA;NA;NA;NA;0,528;1,32864832378411;0,621694362280245;0,53166144200627;0,443513706319244;20;69000;4500;84800;NA;NA;0,0652173913043478;19;115;6,05263157894737;0,672514619883041;0,118342780644756;3;0,0331568998109641;12,1052631578947;0,170830593907519;0,819667876538456;0,830604982206406;2,9304347826087;0,101464111507591;3;1
"Anse de Carteau 2";60223794;2011-06-06;4,12;35,5;17,8;NA;NA;NA;NA;8,98;NA;1,31;1,22157084730766;0,533670968265563;0,664264264264264;0,422634508509317;18;159200;7300;NA;NA;NA;0,0458542713567839;18;108;6;0,705882352941177;0,119956027815157;2;0,0428240740740741;12;0,0385205361622827;0,830533838261163;0,84238714613619;2,92592592592593;0,100025280206569;2;1
"Anse de Carteau 2";60223909;2011-06-20;NA;36,9;18,4;NA;NA;NA;NA;10,37;NA;2,02;1,0426429795225;0,574830270142787;0,554434867656947;0,348042776962029;20;1630800;5000;NA;NA;NA;0,00306597988717194;20;150;7,5;0,789473684210526;0,124563879084815;4;0,00517777777777784;15;-0,0251683800070926;0,802758630993793;0,881165919282511;2,2;0,118414326771239;3;1
"Anse de Carteau 2";60224987;2011-07-04;0,65;NA;17,6;NA;NA;NA;NA;9,2;NA;0,52;1,15986493073258;0,595214261948705;0,51433389544688;0,393917122731792;19;116800;1500;NA;NA;NA;0,0128424657534247;19;98;5,15789473684211;0,573099415204678;0,118835291835063;5;0,0724177426072469;10,3157894736842;0,108764294752774;0,819884850588763;0,731635651322233;3,55102040816327;0,0964673384051539;3;1
"Anse de Carteau 2";60225129;2011-07-18;1,53;34,1;20,3;NA;NA;NA;NA;NA;NA;0,91;1,16717309787366;0,609435713779702;0,558127161479117;0,40381417881111;18;373600;2300;NA;NA;NA;0,00615631691648822;18;112;6,22222222222222;0,73202614379085;0,147438869634654;1;-0,00713488520408161;12,4444444444444;-0,122351923908342;0,807483123087822;0,871994342291372;2,41964285714286;0,110418514485617;3;1
"Anse de Carteau 2";60225521;2011-08-01;0,21;32,7;17,7;NA;NA;NA;NA;7,8;NA;0,9;0,551912310689462;0,196642491707427;0,895238095238095;0,203804312957281;15;10200;1800;103400;NA;NA;0,176470588235294;15;70;4,66666666666667;0,666666666666667;0,126408786939962;4;0,0718367346938776;9,33333333333333;-0,0387420429155604;0,828155366375014;0,784688995215311;2,62857142857143;0,109189217662729;3;1
"Anse de Carteau 2";60226117;2011-08-16;0,61;32,8;22,4;NA;NA;NA;NA;NA;NA;0,7;1,56559523110174;0,736719106293104;0,389839294971488;0,593240326207688;14;164100;2900;25900;NA;NA;0,0176721511273614;14;66;4,71428571428571;0,725274725274725;0,120066477848991;3;-0,0118227731864096;9,42857142857143;0,0885551527705846;0,791327415088323;0,892682926829268;2,66666666666667;0,139373335134745;3;1
"Anse de Carteau 2";60226916;2011-08-29;0,47;32,8;21,9;NA;NA;NA;NA;NA;NA;0,6;1,36367808018268;0,612969200189059;0,587277353689567;0,447911982281984;21;192800;3700;NA;NA;NA;0,0191908713692946;21;132;6,28571428571429;0,628571428571429;0,126431921351699;4;0,0724001377410468;12,5714285714286;0,291924116624832;0,822735354607492;0,8307962529274;3,13636363636364;0,092262134595794;3;1
"Anse de Carteau 2";60227658;2011-09-12;0,93;NA;NA;NA;NA;NA;NA;8,33;NA;0,9;1,37962272857849;0,621257614994685;0,580985915492958;0,446329272210277;22;592600;3700;NA;NA;NA;0,00624367195410057;22;171;7,77272727272727;0,74025974025974;0,118942862449111;2;0,0154748469614582;15,5454545454545;-0,00306044376435337;0,81128327638338;0,851063829787234;2,66666666666667;0,104158804619811;3;1
"Anse de Carteau 2";60227673;2011-09-26;2,36;32,5;19,4;NA;NA;NA;NA;7,6;NA;1;0,488364980960912;0,177975510204082;0,905714285714286;0,212094216386111;10;1700;1600;31700;NA;NA;0,941176470588235;10;27;2,7;0,6;0,139506015554376;1;0,112482853223594;5,4;-0,271792095289657;0,823982927631955;0,755395683453237;3,14814814814815;0,150275815876798;2;1
"Anse de Carteau 2";60228943;2011-10-10;0,83;36,5;17,7;NA;NA;NA;NA;NA;NA;1,76;2,03345863577691;0,832;0,32;0,883119864696427;10;2100;200;NA;NA;NA;0,0952380952380952;10;24;2,4;0,533333333333333;0,247127705629009;2;0,194444444444445;4,8;0,352517985611511;0,73083955031002;0,778846153846154;4,25;0,177518700829625;2;1
"Anse de Carteau 2";60229693;2011-10-24;0,41;31,9;15,7;NA;NA;NA;NA;NA;NA;2,84;1,86034620384515;0,793586668349956;0,303370786516854;0,748658386826671;12;8700;400;1000;NA;NA;0,0459770114942529;12;34;2,83333333333333;0,515151515151515;0,125611439279232;3;0,160467128027682;5,66666666666667;0,18115183246073;0,858647824384798;0,702857142857143;3,79411764705882;0,115803301843775;3;1
"Anse de Carteau 2";60230060;2011-11-07;NA;15,5;20,8;NA;NA;NA;NA;NA;NA;10,4;1,28183709870234;0,54775729423719;0,644578313253012;0,485717791848507;14;16100;300;NA;NA;NA;0,0186335403726708;14;49;3,5;0,538461538461538;0,153228691793345;4;0,071012078300708;7;-0,192782874617737;0,810575459136265;0,672566371681416;3,3469387755102;0,117417387443821;3;1
"Anse de Carteau 2";60230712;2011-11-21;1,07;20,2;14,2;NA;NA;NA;NA;NA;NA;2,5;0,425832230644327;0,164160597061319;0,913111294614185;0,153586511850314;16;1087400;1700;NA;NA;NA;0,00156336214824352;16;88;5,5;0,733333333333333;0,0943667365952958;4;0,0216942148760331;11;0,0533092387621465;0,819997810572985;0,838983050847458;2,40909090909091;0,118852795311364;2;1
"Anse de Carteau 2";60231001;2011-12-05;0,13;33,1;16,4;NA;NA;NA;NA;NA;NA;3,9;1,13050268025177;0,455582070797533;0,729370008873114;0,407742652627728;16;112000;600;NA;NA;NA;0,00535714285714286;16;85;5,3125;0,708333333333333;0,112720922249671;3;0,0514878892733565;10,625;0,00273085870334251;0,793704578803207;0,806122448979592;2,64705882352941;0,129678864645692;2;1
"Anse de Carteau 2";60231500;2011-12-19;0,46;29,7;7,8;NA;NA;NA;NA;NA;NA;9,62;1,87278746706014;0,785875961973744;0,382978723404255;0,781013036017448;11;4500;100;100;NA;NA;0,0222222222222222;11;28;2,54545454545455;0,509090909090909;0,16931159182871;4;0,199617346938775;5,09090909090909;-0,103603603603602;0,847985298613087;0,575;3,42857142857143;0,126485894827836;3;1
"Anse de Carteau 2";60235587;2012-01-02;0,38;34,5;12;NA;NA;NA;NA;NA;NA;3,07;1,57812429217018;0,703905325443787;0,492307692307692;0,718235317613006;9;2900;3300;NA;NA;NA;1,13793103448276;9;23;2,55555555555556;0,638888888888889;0,170080968709584;2;0,0255198487712665;5,11111111111111;-0,0912408759124061;0,821659835841482;0,721153846153846;2,52173913043478;0,168836382437541;3;1
"Anse de Carteau 2";60235773;2012-01-16;0,23;33,2;9,8;NA;NA;NA;NA;NA;NA;1,24;2,01812799337698;0,784079084287201;0,362903225806452;0,698224367804484;18;9800;1300;600;NA;NA;0,13265306122449;18;92;5,11111111111111;0,601307189542484;0,11565900962963;5;0,116020793950851;10,2222222222222;-0,0271322861222926;0,845400881107655;0,720524017467249;3,22826086956522;0,0854179736445677;3;1
"Anse de Carteau 2";60237366;2012-01-30;0,65;30,2;7,2;NA;NA;NA;NA;NA;NA;0,72;1,82281122282136;0,783642338431579;0,369426751592357;0,733553199262786;12;12300;300;2900;NA;NA;0,024390243902439;12;37;3,08333333333333;0,560606060606061;0,167284920188323;3;0,157779401022644;6,16666666666667;-0,0388974755280785;0,834191308235618;0,695652173913043;3,40540540540541;0,122032832554401;3;1
"Anse de Carteau 2";60237426;2012-02-21;1,38;36,7;7,6;NA;NA;NA;NA;NA;NA;NA;1,58700290441393;0,691119031168468;0,455632017385005;0,529754584020682;20;263900;2200;NA;NA;NA;0,00833649109511178;20;134;6,7;0,705263157894737;0,124985437814481;6;0,0650478948540877;13,4;0,027638746507467;0,814279617987397;0,81787521079258;2,48507462686567;0,105903210783095;3;1
"Anse de Carteau 2";60237429;2012-02-27;1,64;34;9;NA;NA;NA;NA;NA;NA;0,255;1,21045224138484;0,590841960945831;0,547743467933492;0,418787734857299;18;416300;2100;NA;NA;NA;0,00504443910641364;18;108;6;0,705882352941177;0,118884299879068;4;0,0750600137174211;12;0,0995024132211641;0,804238481540632;0,819890368050118;2,57407407407407;0,116578089334722;2;1
"Anse de Carteau 2";60237436;2012-03-12;0,34;NA;NA;NA;NA;NA;NA;NA;NA;0,534;1,14994718450686;0,532869710192715;0,654719235364397;0,424640275885143;15;83600;500;NA;NA;NA;0,00598086124401914;15;71;4,73333333333333;0,676190476190476;0,123302208431927;5;0,0574290815314422;9,46666666666667;0,0265275707898641;0,844925881668214;0,769828926905132;2,43661971830986;0,104021627932565;3;1
"Anse de Carteau 2";60237888;2012-03-26;1,17;35,7;14;NA;NA;NA;NA;NA;NA;1,03;0,69008883267176;0,320452317968389;0,815377738042021;0,243571079502182;17;117400;3700;547200;NA;NA;0,0315161839863714;17;105;6,17647058823529;0,772058823529412;0,115607699529219;7;0,035328798185941;12,3529411764706;-0,00122298446427616;0,842143815491942;0,842020850040096;2,20952380952381;0,0990903045522031;3;1
"Anse de Carteau 2";60239274;2012-04-10;1,41;37,6;13,8;NA;NA;NA;NA;NA;NA;1,13;1,56988824556758;0,6528193764661;0,552706552706553;0,543144057949925;18;34400;500;NA;NA;NA;0,0145348837209302;18;77;4,27777777777778;0,503267973856209;0,1358800239667;4;0,096137628605161;8,55555555555556;0,00777442286203717;0,827155808879318;0,668702290076336;4,01298701298701;0,0896906847838509;2;1
"Anse de Carteau 2";60245282;2012-04-23;0,74;37,1;13,7;NA;NA;NA;NA;NA;NA;0,53;1,46647500261539;0,723493402122608;0,411207576953433;0,528919053465215;16;125500;800;NA;NA;NA;0,00637450199203187;16;75;4,6875;0,625;0,111658714745573;3;0,0717333333333333;9,375;-0,180364248546068;0,816365998672266;0,746835443037975;3,24;0,108071290863709;3;1
"Anse de Carteau 2";60246508;2012-05-09;1,03;33,9;16,1;NA;NA;NA;NA;NA;NA;0,851;0,81130338416558;0,440531883546566;0,711007841998257;0,270819722886348;20;1711800;9300;NA;NA;NA;0,00543287767262531;20;137;6,85;0,721052631578947;0,135350965682456;5;0,0580478448505514;13,7;-0,00939772347696301;0,808360533659608;0,843450479233227;2,45985401459854;0,108606281951643;3;1
"Anse de Carteau 2";60247514;2012-05-21;0,65;33,5;15,5;NA;NA;NA;NA;NA;NA;0,77;1,08149413101052;0,567094169897249;0,602760736196319;0,421643463589021;13;129400;800;NA;NA;NA;0,00618238021638331;13;48;3,69230769230769;0,615384615384615;0,25414272793117;2;0,0355902777777778;7,38461538461539;0,301027900146842;0,738415615997623;0,855932203389831;2,875;0,151625066374644;3;1
"Anse de Carteau 2";60254649;2012-06-04;1,29;34,3;20,1;NA;NA;NA;NA;7,46;NA;0,194;0,890343546588318;0,415524127769216;0,749010740531374;0,292441118369317;21;337300;15700;NA;NA;NA;0,0465461013934183;21;149;7,09523809523809;0,709523809523809;0,0980606750084321;6;0,0435340750416648;14,1904761904762;-0,0521799205507145;0,842895115192833;0,797902764537655;2,61744966442953;0,0882457281905445;3;1
"Anse de Carteau 2";60255648;2012-06-18;3,21;27,9;21,5;NA;NA;NA;NA;6,28;NA;2,5;0,900625613427368;0,486785756123557;0,677364288152953;0,332573455640077;15;1454800;9300;NA;NA;NA;0,00639263128952433;15;73;4,86666666666667;0,695238095238095;0,13535686150621;5;0,0753424657534246;9,73333333333333;-0,1586964737347;0,797290960097614;0,802877697841727;2,95890410958904;0,124977187909194;2;1
"Anse de Carteau 2";60264149;2012-07-02;1,35;31,2;20,8;NA;NA;NA;NA;NA;NA;1,98;0,350083862135464;0,141487539663516;0,925274434598598;0,10622002130824;27;3771300;8800;NA;NA;NA;0,00233341288149975;27;239;8,85185185185185;0,680911680911681;0,0872876669707452;4;0,0460513646469775;17,7037037037037;0,0209431970353246;0,854647184606181;0,794444444444444;2,67782426778243;0,0746322929392424;3;1
"Anse de Carteau 2";60266228;2012-07-16;0,42;37,6;18,5;NA;NA;NA;NA;NA;NA;1,22;1,80268010255736;0,794274894185787;0,302238805970149;0,650179411067178;16;15400;4400;6700;NA;NA;0,285714285714286;16;67;4,1875;0,558333333333333;0,151372516066826;1;0,0887725551347739;8,375;0,178517463195617;0,842482281480738;0,77112676056338;3,56716417910448;0,0932782145132325;3;1
"Anse de Carteau 2";60266932;2012-07-30;0,62;35,9;20,6;NA;NA;NA;NA;NA;NA;3,36;0,594932499369225;0,271743496633295;0,847528086027416;0,182601249664169;26;2894700;15200;NA;400;NA;0,00525097592151173;26;194;7,46153846153846;0,596923076923077;0,10186131543675;4;0,0918801147837177;14,9230769230769;-0,0109284432916388;0,84421219127068;0,761561167595933;3,15463917525773;0,0744808062914685;3;1
"Anse de Carteau 2";60281248;2012-08-13;1,39;35,4;21,7;NA;NA;NA;NA;NA;NA;0,798;0,823607176321062;0,417248167529248;0,742387957577831;0,321100755430183;13;2333000;4500;NA;NA;NA;0,00192884697813973;13;71;5,46153846153846;0,91025641025641;0,14048312404241;5;-0,0274747073993256;10,9230769230769;-0,198312236286905;0,772094288381651;0,951724137931034;1,98591549295775;0,167834496211817;2;1
"Anse de Carteau 2";60281271;2012-08-27;0,64;35,8;23,4;NA;NA;NA;NA;4,09;NA;1,18;0,984393064154875;0,482838361159828;0,689877498388137;0,323332504289562;21;462000;2200;400;NA;NA;0,00476190476190476;21;125;5,95238095238095;0,595238095238095;0,10520694165453;6;0,100352;11,9047619047619;0,118365981387536;0,835257470912706;0,752528658125421;3,168;0,0849459664789333;3;1
"Anse de Carteau 2";60281735;2012-09-10;0,06;36;22,3;NA;NA;NA;NA;4,8;NA;0,469;2,26861747979335;0,838498622589532;0,318181818181818;0,733932811996346;22;13900;1400;8400;NA;NA;0,100719424460432;22;132;6;0,571428571428571;0,108116213379198;5;0,117940771349862;12;0,0846445916114769;0,841503968960685;0,729678638941399;3,34090909090909;0,0781803666891744;4;1
"Anse de Carteau 2";60286629;2012-09-24;0,51;37,4;18;NA;NA;NA;NA;NA;NA;1,17;2,08817181053746;0,751700680272109;0,476190476190476;0,737033028210961;17;2800;900;100;NA;NA;0,321428571428571;17;64;3,76470588235294;0,470588235294118;0,117536378627219;3;0,2430419921875;7,52941176470588;0,156626506024096;0,875813999922994;0,644736842105263;3,90625;0,0783723052614632;2;1
"Anse de Carteau 2";60288292;2012-10-08;2,92;34,6;20,6;NA;NA;NA;NA;NA;NA;0,521;0,161379153055267;0,0473619793736674;0,975963945918878;0,0548081159762912;19;597200;1900;NA;NA;NA;0,00318151373074347;19;109;5,73684210526316;0,637426900584795;0,113645824534915;3;0,0428835956569312;11,4736842105263;0,0270746112822826;0,829903216952526;0,799688230709275;2,90825688073395;0,0952156291656104;4;1
"Anse de Carteau 2";60291209;2012-10-22;6,17;30,6;17,9;NA;NA;NA;NA;NA;NA;1,31;0,38354404291334;0,129260509307388;0,932665553700612;0,120685193954486;24;893600;4700;NA;NA;NA;0,00525962399283796;24;166;6,91666666666667;0,601449275362319;0,111364089725147;3;0,0490637247786325;13,8333333333333;-0,00689553655497094;0,82267651304284;0,772633319553535;3,46987951807229;0,0851608161027826;3;1
"Anse de Carteau 2";60298028;2012-11-05;0,9;32,6;15,2;NA;NA;NA;NA;NA;NA;0,42;1,9075266531939;0,647917408330367;0,584905660377358;0,600218484337332;24;3500;2200;9300;100;NA;0,628571428571429;23;169;7,34782608695652;0,66798418972332;0,106946565312595;6;0,0916284443821995;14,695652173913;-4,89913040430804e-05;0,847531461970991;0,770138323840521;2,69230769230769;0,0782616690334633;3;1
"Anse de Carteau 2";60302928;2012-11-19;0,22;26,2;12,9;NA;NA;NA;NA;NA;NA;1,3;1,48452585728526;0,612995918367347;0,6;0,562521261143532;14;5400;3800;3500;NA;NA;0,703703703703704;14;56;4;0,615384615384615;0,113194293981395;3;0,156728316326531;8;-0,0008002133902382;0,848065837349683;0,723404255319149;2,85714285714286;0,108704976298484;2;1
"Anse de Carteau 2";60309388;2012-12-03;0,22;36,6;11,7;NA;NA;NA;NA;NA;NA;1,81;1,55225541153948;0,662073385675373;0,531645569620253;0,624673531165409;12;6700;500;500;NA;NA;0,0746268656716418;12;40;3,33333333333333;0,606060606060606;0,117986141297286;5;0,145;6,66666666666667;-0,183333333333332;0,848973837074469;0,675;3,025;0,123246350546918;2;1
"Anse de Carteau 2";60323348;2012-12-17;0,24;29,8;11,1;NA;NA;NA;NA;NA;NA;0,932;1,7200874500318;0,725160459956985;0,465020576131687;0,63517561429685;15;19300;200;3800;NA;NA;0,0103626943005181;15;50;3,33333333333333;0,476190476190476;0,138245292510465;3;0,1998;6,66666666666667;-0,0548523206751057;0,847405387004625;0,60377358490566;4,1;0,095319466118703;2;1
"Anse de Carteau 2";60330248;2013-01-14;0,28;35,6;10,7;NA;NA;NA;NA;NA;NA;0,826;1,53908138162769;0,729390681003584;0,419354838709677;0,619371911519892;12;10500;100;7800;NA;NA;0,00952380952380952;12;40;3,33333333333333;0,606060606060606;0,153515304250599;3;0,145;6,66666666666667;-0,207104673219518;0,849184541458207;0,698795180722892;2,875;0,120240433271493;2;1
"Anse de Carteau 2";60334208;2013-01-28;0,33;34,9;8,7;NA;NA;NA;NA;NA;NA;1,18;1,43611045369056;0,585862037867677;0,625272331154684;0,506883979176285;17;40300;400;4300;NA;NA;0,00992555831265509;17;72;4,23529411764706;0,529411764705882;0,129418010747093;4;0,224440586419753;8,47058823529412;-0,0173586052341705;0,84688559939894;0,70223752151463;3,55555555555556;0,0871175814286676;2;1
"Anse de Carteau 2";60337488;2013-02-11;0,48;36,1;8,9;NA;NA;NA;NA;NA;NA;3,66;1,42794943965421;0,627230358119766;0,577715355805243;0,504003499295207;17;104000;400;NA;NA;NA;0,00384615384615385;17;76;4,47058823529412;0,558823529411765;0,118314613204321;3;0,130193905817175;8,94117647058824;0,0677768824424732;0,857500345364712;0,722466960352423;3,23684210526316;0,0867704499449717;2;1
