"Code_point_Libelle";"Date";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust";"cluster"
"Bois de la Chaise large";2021-02-22;13;41;3,15384615384615;0,525641025641026;0,129076329530031;4;0,248661511005354;6,30769230769231;-0,166761525327261;0,861153242586534;0,635593220338983;3,53658536585366;0,105975665233975;2;3
"Bois de la Chaise large";2021-03-08;22;106;4,81818181818182;0,458874458874459;0,125414182031495;6;0,190503737985048;9,63636363636364;-0,0828435488385142;0,851882808390798;0,579754601226994;4,62264150943396;0,0641618348666764;3;3
"Bois de la Chaise large";2021-03-23;9;15;1,66666666666667;0,416666666666667;0,269122499076073;1;0,131111111111111;3,33333333333333;0,0284974093264231;0,806667354535572;0,638297872340426;4,93333333333333;0,161030596304874;2;3
"Bois de la Chaise large";2021-04-06;25;157;6,28;0,523333333333333;0,120299729933327;6;0,115075662298673;12,56;0,0688438812670862;0,836643039638997;0,665492957746479;3,9171974522293;0,0661310598819964;4;3
"Bois de la Chaise large";2021-04-21;16;49;3,0625;0,408333333333333;0,160525296715184;2;0,288837984173261;6,125;-0,0374453193350844;0,82908329084754;0,625;5,28571428571429;0,0900645825649452;3;3
"Bois de la Chaise large";2021-05-03;22;127;5,77272727272727;0,54978354978355;0,151517296193564;3;0,162812325624651;11,5454545454545;-0,0272491480581777;0,798354374876067;0,743190661478599;3,97637795275591;0,0870210446047454;3;3
"Bois de la Chaise large";2021-05-18;30;224;7,46666666666667;0,514942528735632;0,122732513307747;4;0,162109375;14,9333333333333;0,172303259499367;0,840065368044666;0,700290697674419;3,77678571428571;0,0602730190159936;3;3
"Bois de la Chaise large";2021-05-31;23;110;4,78260869565217;0,434782608695652;0,130168809782833;4;0,192272727272727;9,56521739130435;-0,0370894677236695;0,842650053357232;0,588571428571429;4,78181818181818;0,0637008520903176;3;3
"Bois de la Chaise large";2021-06-14;24;137;5,70833333333333;0,496376811594203;0,114126774273516;4;0,115749373967713;11,4166666666667;0,0464251925935952;0,86456286957739;0,652908067542214;3,75912408759124;0,0601339039482501;4;3
"Bois de la Chaise large";2021-06-28;19;98;5,15789473684211;0,573099415204678;0,125388987344547;2;0,0447730112453145;10,3157894736842;0,0795225929080163;0,81085382733097;0,79403541472507;3,60204081632653;0,0964140509672468;3;3
"Bois de la Chaise large";2021-07-05;25;198;7,92;0,66;0,130273966628493;6;0,0477502295684114;15,84;0,199041159445909;0,818395611537693;0,793840351979887;2,95454545454545;0,0876120368993838;3;3
"Bois de la Chaise large";2021-07-19;24;170;7,08333333333333;0,615942028985507;0,114984377820162;5;0,0964878892733564;14,1666666666667;0,102698396768447;0,84527788283389;0,745664739884393;3,05882352941176;0,0715305626546453;3;3
"Bois de la Chaise large";2021-08-02;31;273;8,80645161290323;0,587096774193548;0,119673150823424;4;0,0920983778126635;17,6129032258065;0,256534198940726;0,839417822511347;0,777448071216617;3,3956043956044;0,0677349491401969;3;3
"Bois de la Chaise large";2021-08-16;25;146;5,84;0,486666666666667;0,130675724502855;4;0,154907112028523;11,68;0,167445556929182;0,834376699606033;0,679819616685457;4,28082191780822;0,0677756318300834;3;3
"Bois de la Chaise large";2021-08-30;17;88;5,17647058823529;0,647058823529412;0,117926698264885;3;0,0496513429752066;10,3529411764706;0,189934313997598;0,812982705252167;0,798013245033113;3,18181818181818;0,107339111338061;3;3
"Bois de la Chaise large";2021-09-13;19;92;4,84210526315789;0,538011695906433;0,117208003096261;5;0,144789697542533;9,68421052631579;0,0422092747164437;0,851094405687025;0,645086705202312;3,55434782608696;0,0775705386618293;3;3
"Bois de la Chaise large";2021-10-12;15;57;3,8;0,542857142857143;0,132116743267727;4;0,116805170821791;7,6;-0,0331036548831614;0,835565616373611;0,638141809290954;3,71929824561404;0,0996341579796653;3;3
"Bois de la Chaise large";2021-10-27;15;58;3,86666666666667;0,552380952380952;0,11732694494758;5;0,163049940546968;7,73333333333333;-0,115708478513362;0,84371266804423;0,638755980861244;3,56896551724138;0,0963691227490524;3;3
"Bois de la Chaise large";2021-11-02;14;47;3,35714285714286;0,516483516483517;0,130926963318517;2;0,0921231326392033;6,71428571428571;-0,124190515980781;0,864815128469421;0,621710526315789;3,82978723404255;0,0969817996231273;3;3
"Bois de la Chaise large";2021-11-15;23;135;5,8695652173913;0,533596837944664;0,117967465369359;5;0,123703703703704;11,7391304347826;0,0996961784624284;0,844694740386467;0,649010848755584;3,59259259259259;0,067372205142411;3;3
"Bois de la Chaise large";2021-11-29;18;84;4,66666666666667;0,549019607843137;0,13213037496955;5;0,0955924036281179;9,33333333333333;0,0289855072463776;0,84790378189733;0,658730158730159;3,38095238095238;0,0805516533150977;4;3
"Bois de la Chaise large";2021-12-14;22;96;4,36363636363636;0,415584415584416;0,118167551008492;4;0,231716579861111;8,72727272727273;-0,0933834489015653;0,867310825980783;0,58679706601467;4,90625;0,0613222283885413;3;3
"Bois de la Chaise large";2022-01-10;15;60;4;0,571428571428571;0,116408868500214;3;0,0616666666666666;8;0,0886876527238753;0,862193301777073;0,754716981132076;3,33333333333333;0,0935922320134059;2;3
"Bois de la Chaise large";2022-01-24;10;23;2,3;0,511111111111111;0,161513077424769;2;0,195652173913043;4,6;-0,129571577847438;0,857433804946195;0,631578947368421;3,95652173913043;0,138918829913464;2;3
"Bois de la Chaise large";2022-02-08;10;28;2,8;0,622222222222222;0,132000329507438;2;0,00956632653061226;5,6;-0,170100058858149;0,847904821790511;0,713286713286713;3,14285714285714;0,14636998162678;3;3
"Bois de la Chaise large";2022-02-23;12;35;2,91666666666667;0,53030303030303;0,156693197169242;3;0,181224489795918;5,83333333333333;-0,197718631178706;0,857142555551533;0,637305699481865;3,54285714285714;0,116573136189908;2;3
"Bois de la Chaise large";2022-03-09;15;51;3,4;0,485714285714286;0,134727774576006;4;0,205113417916186;6,8;-0,0497059647157659;0,849002556948264;0,588607594936709;4,33333333333333;0,0924861717843964;3;3
"Bois de la Chaise large";2022-03-29;12;30;2,5;0,454545454545455;0,212380140607923;2;0,291111111111111;5;0,0974493132766537;0,84002619587179;0,641221374045801;4,63333333333333;0,115916644629737;2;3
"Bois de la Chaise large";2022-04-12;12;36;3;0,545454545454545;0,0980447344150898;3;0,0736882716049383;6;-0,129032258064515;0,892605993936871;0,578125;3,16666666666667;0,111752354341986;3;3
"Bois de la Chaise large";2022-04-26;15;55;3,66666666666667;0,523809523809524;0,134421153441776;2;0,225454545454545;7,33333333333333;0,137119548164417;0,854105630116346;0,683246073298429;3,58181818181818;0,0939760316355316;2;3
"Bois de la Chaise large";2022-05-09;15;51;3,4;0,485714285714286;0,146770022349851;4;0,156670511341792;6,8;0,00264048188794543;0,828553744136713;0,646706586826347;4,52941176470588;0,0974636153862181;3;3
"Bois de la Chaise large";2022-05-23;26;201;7,73076923076923;0,618461538461539;0,135070986977273;3;0,110182916264449;15,4615384615385;0,106618976603854;0,813293182012293;0,791331269349845;3,27363184079602;0,0857090959199691;3;3
"Bois de la Chaise large";2022-06-07;21;115;5,47619047619048;0,547619047619048;0,150934793575077;3;0,0807183364839319;10,952380952381;0,285627813717701;0,807530277395062;0,768821292775665;3,86086956521739;0,0872524105032827;4;3
"Bois de la Chaise large";2022-06-20;16;76;4,75;0,633333333333333;0,121931484802992;1;0,0373095567867037;9,5;-0,18849993985324;0,819773974472372;0,811671087533157;3,03947368421053;0,106859004137269;2;3
"Bois de la Chaise large";2022-07-05;16;65;4,0625;0,541666666666667;0,137292369138051;4;0,133846153846154;8,125;0,245636201974822;0,830823787267593;0,732558139534884;3,66153846153846;0,0940549564680218;3;3
"Bois de la Chaise large";2022-07-19;23;148;6,43478260869565;0,58498023715415;0,117577899634729;4;0,103885135135135;12,8695652173913;0,0812597605413833;0,83655276222285;0,726708074534162;3,26351351351351;0,0765871032043303;3;3
"Bois de la Chaise large";2022-08-03;13;50;3,84615384615385;0,641025641025641;0,157697735552775;2;-0,00180000000000001;7,69230769230769;-0,028553883942277;0,804201912430781;0,787798408488064;2,84;0,123885741372023;4;3
"Bois de la Chaise large";2022-08-17;14;50;3,57142857142857;0,549450549450549;0,15634525850114;0;0,0722;7,14285714285714;-0,114023591087809;0,814090797490754;0,729281767955801;3,16;0,11141458220626;4;3
"Bois de la Chaise large";2022-08-31;10;25;2,5;0,555555555555556;0,137250774297402;2;0,0368;5;-0,0416666666666679;0,833313769133518;0,717948717948718;3,48;0,147906211467862;3;3
"Ouest Loscolo";2007-03-22;18;76;4,22222222222222;0,496732026143791;0,118700899515366;5;0,172177977839335;8,44444444444444;-0,156773211567733;0,867452974294602;0,561258278145695;3,90789473684211;0,0750530284383347;3;3
"Ouest Loscolo";2007-04-02;19;101;5,31578947368421;0,590643274853801;0,120149232506397;6;0,13876090579355;10,6315789473684;0,115416916616678;0,847204367324201;0,698748796920115;3,15841584158416;0,0800754746069695;3;3
"Ouest Loscolo";2007-04-16;18;87;4,83333333333333;0,568627450980392;0,140071328960564;6;0,100607742105959;9,66666666666667;0,0200696293262369;0,817214345502977;0,676829268292683;3,6551724137931;0,0925766118314252;3;3
"Ouest Loscolo";2007-05-02;22;169;7,68181818181818;0,731601731601732;0,121115804937172;5;0,025156682188999;15,3636363636364;-0,0801692874148766;0,822663073336995;0,831546707503829;2,60355029585799;0,092873879716258;3;3
"Ouest Loscolo";2007-05-21;31;274;8,83870967741935;0,589247311827957;0,10655554393944;8;0,133837711119399;17,6774193548387;0,119108441821139;0,827340723189538;0,72146490335707;3,35036496350365;0,0731930451560802;3;3
"Ouest Loscolo";2007-05-29;27;223;8,25925925925926;0,635327635327635;0,10082339610449;6;0,0833417120794707;16,5185185185185;0,0982163529501486;0,838912961194971;0,751007252215955;2,96412556053812;0,0745079945512824;3;3
"Ouest Loscolo";2007-06-12;25;255;10,2;0,85;0,106247502144449;9;0,0178085351787774;20,4;-0,160834690966349;0,818264018412625;0,8958984375;2,1921568627451;0,106164566943874;2;3
"Ouest Loscolo";2007-07-11;19;118;6,21052631578947;0,690058479532164;0,159169533328945;1;0,0314923872450445;12,4210526315789;0,177603644421336;0,80234918367433;0,891944990176817;2,78813559322034;0,10926996099401;3;3
"Ouest Loscolo";2007-07-24;23;143;6,21739130434783;0,565217391304348;0,147359712661979;3;0,0830113942002054;12,4347826086957;0,157652289407054;0,816898080515299;0,749595250944414;3,58041958041958;0,0809905403960876;4;3
"Ouest Loscolo";2007-08-08;25;214;8,56;0,713333333333333;0,106771362882171;6;0,029664162808979;17,12;0,06957242833118;0,835975179709912;0,805616139585605;2,55140186915888;0,0845375872013943;4;3
"Ouest Loscolo";2007-08-20;21;138;6,57142857142857;0,657142857142857;0,116405326292542;6;0,0700745641671917;13,1428571428571;-0,0673559997992228;0,829789687323273;0,761095890410959;2,90579710144928;0,087384395889679;3;3
"Ouest Loscolo";2007-09-03;23;167;7,26086956521739;0,660079051383399;0,111061327934928;6;0,0739897450607766;14,5217391304348;-0,0394209631482635;0,838217840046604;0,777823073787199;2,77844311377246;0,0809942262938526;3;3
"Ouest Loscolo";2007-09-17;29;253;8,72413793103448;0,623152709359606;0,10760924956112;7;0,105758565201769;17,448275862069;0,095689687555082;0,838231726681001;0,741073433640243;3,07905138339921;0,0703777996797816;3;3
"Ouest Loscolo";2007-10-01;23;155;6,73913043478261;0,612648221343874;0,124861618511016;4;0,0703225806451613;13,4782608695652;0,0143628301523014;0,815803360248877;0,747545582047686;3,25161290322581;0,084144608049398;3;3
"Ouest Loscolo";2007-10-15;25;207;8,28;0,69;0,118932628523114;8;0,0572592125837243;16,56;0,00834211450650011;0,834740927575134;0,783333333333333;2,66666666666667;0,0793638706129606;3;3
"Ouest Loscolo";2007-10-30;30;267;8,9;0,613793103448276;0,113953100182685;7;0,116567773429281;17,8;0,105402360398784;0,837726384784857;0,75713104588673;3,0561797752809;0,0690931679040061;3;3
"Ouest Loscolo";2007-11-12;26;222;8,53846153846154;0,683076923076923;0,120541752846902;4;0,0581831831831832;17,0769230769231;0,122695827623075;0,825110434876841;0,815293205889951;2,77927927927928;0,0855524658994824;3;3
"Ouest Loscolo";2007-12-11;14;60;4,28571428571429;0,659340659340659;0,170362758153545;2;0,0373611111111111;8,57142857142857;0,483568075117372;0,822670984068366;0,894117647058824;2,91666666666667;0,112507384239627;3;3
"Ouest Loscolo";2008-01-08;11;26;2,36363636363636;0,472727272727273;0,149383657348456;2;0,178254437869822;4,72727272727273;-0,312280701754385;0,8604533896278;0,564102564102564;4,15384615384615;0,125050842814825;3;3
"Ouest Loscolo";2008-01-22;11;34;3,09090909090909;0,618181818181818;0,168700111562567;4;0,0964532871972319;6,18181818181818;-0,0104417670682715;0,79581670603206;0,694736842105263;3,05882352941176;0,143160736109287;2;3
"Ouest Loscolo";2008-02-04;10;29;2,9;0,644444444444444;0,135066838197056;4;0,154577883472057;5,8;-0,13260672116258;0,822955236746464;0,678082191780822;2,82758620689655;0,149808180512833;2;3
"Ouest Loscolo";2008-02-18;15;52;3,46666666666667;0,495238095238095;0,121349430718133;2;0,0837647928994083;6,93333333333333;-0,138019169329073;0,876761122618678;0,598314606741573;3,80769230769231;0,0887058213582436;3;3
"Ouest Loscolo";2008-03-03;13;37;2,84615384615385;0,474358974358974;0,1312319777041;2;0,141344046749452;5,69230769230769;0,20289064630488;0,869096491287012;0,609137055837564;4;0,104032565961731;3;3
"Ouest Loscolo";2008-03-17;24;153;6,375;0,554347826086957;0,125182651674288;3;0,159084112948012;12,75;0,268239986704338;0,835847350337821;0,73071104387292;3,60130718954248;0,0709724832439992;3;3
"Ouest Loscolo";2008-04-01;22;145;6,59090909090909;0,627705627705628;0,119758926264687;5;0,0956718192627824;13,1818181818182;0,148480918858832;0,832174104777416;0,726984126984127;2,96551724137931;0,0805835239312236;3;3
"Ouest Loscolo";2008-04-14;25;194;7,76;0,646666666666667;0,114109038030633;5;0,1095095121692;15,52;0,12510021761539;0,845997662223943;0,763437292634373;2,87113402061856;0,0724929589293278;3;3
"Ouest Loscolo";2008-04-28;33;345;10,4545454545455;0,653409090909091;0,10314333922546;9;0,077954211300147;20,9090909090909;0,166008157022685;0,847451398986881;0,757438016528926;2,80869565217391;0,0653248852375274;3;3
"Ouest Loscolo";2008-05-26;32;320;10;0,645161290322581;0,115567142242186;5;0,1011181640625;20;0,164996232809037;0,828160170687426;0,79040825618455;3,025;0,0781236139418415;3;3
"Ouest Loscolo";2008-06-09;24;183;7,625;0,66304347826087;0,12925142728709;5;0,0764430111379856;15,25;0,267553612181476;0,815419258626843;0,820575842696629;2,79234972677596;0,0911045744443732;3;3
"Ouest Loscolo";2008-07-21;28;249;8,89285714285714;0,658730158730159;0,108885878503452;7;0,104506378929372;17,7857142857143;0,042618138596741;0,834820168806902;0,767676767676768;2,91164658634538;0,0762673757121281;3;3
"Ouest Loscolo";2008-08-06;17;94;5,52941176470588;0,691176470588235;0,137194737073157;2;0,042609778180172;11,0588235294118;-0,0745383182303308;0,808425129682848;0,84045584045584;2,78723404255319;0,110056106021673;3;3
"Ouest Loscolo";2008-08-25;26;217;8,34615384615385;0,667692307692308;0,123052449362287;5;0,0659602030198136;16,6923076923077;0,383347541915316;0,825316942077553;0,845344129554656;2,92165898617512;0,0849679414466684;3;3
"Ouest Loscolo";2008-09-08;22;151;6,86363636363636;0,653679653679654;0,142369458963543;4;0,0254155519494759;13,7272727272727;0,290284711796947;0,812271655784934;0,832785345232503;3,01324503311258;0,0939376502420265;3;3
"Ouest Loscolo";2008-09-22;30;285;9,5;0,655172413793103;0,113113108321445;5;0,0987011388119421;19;0,121213177011653;0,834973652172627;0,798813376483279;2,9859649122807;0,0764272756745822;3;3
"Ouest Loscolo";2008-10-06;21;137;6,52380952380952;0,652380952380952;0,115015480916658;4;0,0384410464063083;13,047619047619;0,0367223830513573;0,835614823673003;0,787728026533997;2,95620437956204;0,0856457398482086;2;3
"Ouest Loscolo";2008-10-20;28;244;8,71428571428571;0,645502645502645;0,11066977412006;6;0,0952448938457403;17,4285714285714;0,149361398583576;0,820047225500363;0,789473684210526;3,00819672131148;0,0840348448453499;3;3
"Ouest Loscolo";2008-11-04;21;135;6,42857142857143;0,642857142857143;0,119432895032604;4;0,0886968449931412;12,8571428571429;0,0867765014606165;0,834028092412495;0,762945914844649;2,94074074074074;0,0815866475022198;3;3
"Ouest Loscolo";2008-11-17;16;69;4,3125;0,575;0,171765548083388;1;0,0671077504725898;8,625;-0,0487591633600132;0,788869978651473;0,764516129032258;3,52173913043478;0,10752840666195;3;3
"Ouest Loscolo";2008-12-08;15;45;3;0,428571428571429;0,148111773280634;2;0,175555555555555;6;0,253731343283583;0,839024496075102;0,566265060240964;5,46666666666667;0,0934790954603495;3;3
"Ouest Loscolo";2008-12-22;11;40;3,63636363636364;0,727272727272727;0,148698872479621;0;-0,0403125000000001;7,27272727272727;-0,263157894736842;0,775241621265604;0,931034482758621;2,05;0,162814612215094;3;3
"Ouest Loscolo";2009-01-06;16;60;3,75;0,5;0,157545804824505;4;0,162361111111111;7,5;-0,0786682501330913;0,814098446574522;0,662870159453303;4,13333333333333;0,0931395545790334;3;3
"Ouest Loscolo";2009-02-03;14;54;3,85714285714286;0,593406593406593;0,126048115487324;5;0,0889917695473251;7,71428571428571;0,00824902723734636;0,834682103743518;0,62532981530343;3,35185185185185;0,105113427056157;3;3
"Ouest Loscolo";2009-02-17;9;23;2,55555555555556;0,638888888888889;0,135879640829179;3;0,0935727788279773;5,11111111111111;-0,174468085106383;0,848777431753844;0,617647058823529;2,82608695652174;0,161564011667351;2;3
"Ouest Loscolo";2009-03-21;25;171;6,84;0,57;0,123451650538177;5;0,130040012311481;13,68;0,211168172492452;0,830977293754766;0,72572402044293;3,44444444444444;0,0717057477246093;3;3
"Ouest Loscolo";2009-04-06;27;236;8,74074074074074;0,672364672364672;0,112497051875026;5;0,0779140333237576;17,4814814814815;0,0690164284654839;0,82419241784616;0,780851575655521;2,85593220338983;0,0825870362899189;4;3
"Ouest Loscolo";2009-04-20;31;309;9,96774193548387;0,664516129032258;0,103402558725512;8;0,0819063478597837;19,9354838709677;0,101541218091738;0,837139154428783;0,759579628132579;2,6957928802589;0,0745791880423351;3;3
"Ouest Loscolo";2009-05-04;25;177;7,08;0,59;0,137375086929702;6;0,118596188834626;14,16;0,204322926288564;0,806970102782296;0,766978922716628;3,41242937853107;0,0837869016194063;3;3
"Ouest Loscolo";2009-05-19;34;348;10,2352941176471;0,620320855614973;0,11724911874961;6;0,101536695732593;20,4705882352941;0,264922767203156;0,83741866794936;0,804809619238477;3,14367816091954;0,0700753441116997;3;3
"Ouest Loscolo";2009-06-02;26;214;8,23076923076923;0,658461538461538;0,1108543078773;7;0,0847126386583981;16,4615384615385;0,0825254965279317;0,823255417139822;0,779494382022472;2,94859813084112;0,0830878357892236;3;3
"Ouest Loscolo";2009-06-15;16;102;6,375;0,85;0,15344578799393;3;-0,00148981161091888;12,75;-0,0643075876148487;0,798298266729421;0,9236276849642;1,99019607843137;0,126781641631161;3;3
"Ouest Loscolo";2009-07-20;28;254;9,07142857142857;0,671957671957672;0,123529777612883;4;0,055738111476223;18,1428571428571;0,227884599335706;0,822619961978948;0,818239258635215;2,85433070866142;0,0850675485768359;3;3
"Ouest Loscolo";2009-08-04;22;171;7,77272727272727;0,74025974025974;0,0977833201134883;7;0,0251872370985945;15,5454545454545;-0,113960689283791;0,838767513369769;0,809360730593607;2,52631578947368;0,0873127927759419;3;3
"Ouest Loscolo";2009-08-18;21;162;7,71428571428571;0,771428571428571;0,107617643308669;6;0,0214144185337602;15,4285714285714;-0,08016473100472;0,822807668246285;0,83726606997559;2,46913580246914;0,0982500165122632;3;3
"Ouest Loscolo";2009-09-14;32;329;10,28125;0,663306451612903;0,109405880746552;5;0,079383043393908;20,5625;0,101727287026249;0,835284514422362;0,787154377880184;2,87234042553191;0,0737500291199458;3;3
"Ouest Loscolo";2009-09-28;22;170;7,72727272727273;0,735930735930736;0,122538195943556;6;0,050363321799308;15,4545454545455;-0,14740760989833;0,815169567556586;0,811588641596316;2,59411764705882;0,0967319509927244;2;3
"Ouest Loscolo";2009-10-12;31;297;9,58064516129032;0,638709677419355;0,12019383539875;5;0,0690179006677324;19,1612903225806;0,174276931723559;0,842105047807295;0,799865342534927;2,90909090909091;0,0676372561365847;3;3
"Ouest Loscolo";2009-10-26;31;275;8,87096774193548;0,591397849462366;0,107136100859568;7;0,111728925619835;17,741935483871;0,121724235151404;0,845507845506038;0,716889428918591;3,25818181818182;0,0624538674319607;3;3
"Ouest Loscolo";2009-11-09;31;276;8,90322580645161;0,593548387096774;0,122834725806215;7;0,11097327242176;17,8064516129032;0,25008208966262;0,845772974157676;0,753585657370518;3,31159420289855;0,0612513159787278;3;3
"Ouest Loscolo";2009-12-10;16;72;4,5;0,6;0,14548125598572;3;0,0670331790123457;9;0,142741500269834;0,824512693700582;0,782208588957055;3,13888888888889;0,0988253113569316;3;3
"Ouest Loscolo";2009-12-21;18;76;4,22222222222222;0,496732026143791;0,149290512806899;5;0,271381578947368;8,44444444444444;0,0876307922272063;0,844660380187667;0,677257525083612;3,94736842105263;0,0783089905249925;2;3
"Ouest Loscolo";2010-01-14;22;147;6,68181818181818;0,636363636363636;0,118122544000246;5;0,0920218427507057;13,3636363636364;0,0743326488706373;0,822807155359615;0,747692307692308;3,12925170068027;0,0834489349059449;3;3
"Ouest Loscolo";2010-01-25;13;40;3,07692307692308;0,512820512820513;0,119223842512078;2;0,0834375;6,15384615384615;-0,239970824215898;0,872854900299654;0,576923076923077;3,675;0,10466456856316;3;3
"Ouest Loscolo";2010-02-08;21;119;5,66666666666667;0,566666666666667;0,113482953893555;5;0,110338252948238;11,3333333333333;0,0186939497284345;0,858543275104734;0,677636499626028;3,22689075630252;0,0705249310429567;3;3
"Ouest Loscolo";2010-03-10;27;210;7,77777777777778;0,598290598290598;0,114014731343626;8;0,11656462585034;15,5555555555556;0,107033015640441;0,843490261847154;0,717510677242221;3,15714285714286;0,0659855623456732;3;3
"Ouest Loscolo";2010-03-24;27;222;8,22222222222222;0,632478632478632;0,117763496443764;3;0,0699314179043908;16,4444444444444;0,115831018631535;0,838567906656877;0,784054910242872;3,15765765765766;0,0740089427975537;3;3
"Ouest Loscolo";2010-04-06;20;112;5,6;0,589473684210526;0,118311229451986;4;0,107421875;11,2;0,132241391565715;0,8450470827987;0,754150197628458;3,14285714285714;0,0769683780203727;3;3
"Ouest Loscolo";2010-04-21;27;218;8,07407407407407;0,621082621082621;0,122140057405408;6;0,111259574109923;16,1481481481481;0,151735199088821;0,826727562725245;0,748945740792803;3,29816513761468;0,0727543435243704;3;3
"Ouest Loscolo";2010-05-03;27;209;7,74074074074074;0,595441595441595;0,121448644891194;7;0,110768984226552;15,4814814814815;0,0722840450222065;0,819363486530707;0,714505224339275;3,33492822966507;0,0777780949834419;3;3
"Ouest Loscolo";2010-05-17;19;98;5,15789473684211;0,573099415204678;0,151159537423261;5;0,115524781341108;10,3157894736842;0,148194653719515;0,79191106956961;0,698795180722892;3,55102040816327;0,100889766892772;3;3
"Ouest Loscolo";2010-06-08;27;242;8,96296296296296;0,689458689458689;0,118206570821546;3;0,0468974113790042;17,9259259259259;-1,45888497409824e-05;0,827133746179115;0,800680272108844;2,73553719008264;0,0834298217006186;3;3
"Ouest Loscolo";2010-07-05;29;292;10,0689655172414;0,719211822660099;0,11143229315879;5;0,062095374366673;20,1379310344828;0,133281615720377;0,833451033354296;0,820935711881521;2,59246575342466;0,081821252317503;3;3
"Ouest Loscolo";2010-07-19;17;87;5,11764705882353;0,639705882352941;0,141975306560858;3;0,0754392918483286;10,2352941176471;0,151123213070118;0,827557857066193;0,761245674740484;2,91954022988506;0,0961220881541502;3;3
"Ouest Loscolo";2010-08-02;18;112;6,22222222222222;0,73202614379085;0,13325178098507;6;0,0406568877551021;12,4444444444444;0,002179598953792;0,805351738079721;0,814349112426035;2,60714285714286;0,107759050690613;2;3
"Ouest Loscolo";2010-08-17;19;145;7,63157894736842;0,847953216374269;0,132888941661125;5;0,0104875148632581;15,2631578947368;-0,0878301457194817;0,815204954442191;0,897902097902098;2,21379310344828;0,11002386711213;3;3
"Ouest Loscolo";2010-09-02;20;125;6,25;0,657894736842105;0,120499472177602;3;0,0757119999999999;12,5;-0,109871203117661;0,837281245919427;0,778553299492386;2,928;0,0845027593011185;3;3
"Ouest Loscolo";2010-09-20;25;180;7,2;0,6;0,121886834483632;6;0,118688271604938;14,4;0,153087148261972;0,823820680309849;0,738762965808682;3,37222222222222;0,0779412591321264;3;3
"Ouest Loscolo";2010-10-06;31;265;8,54838709677419;0,56989247311828;0,112389455489123;7;0,102620149519402;17,0967741935484;0,221569206859946;0,840877639099512;0,743101604278075;3,49433962264151;0,0654850927990235;3;3
"Ouest Loscolo";2010-10-18;28;211;7,53571428571429;0,558201058201058;0,108074946601149;6;0,139046741986928;15,0714285714286;0,111737723147797;0,84578102595359;0,698259788688626;3,51184834123223;0,0610551339767875;3;3
"Ouest Loscolo";2010-11-02;23;145;6,30434782608696;0,573122529644269;0,142139291831541;4;0,137859690844233;12,6086956521739;0,265510793812679;0,827645357889407;0,764673913043478;3,42068965517241;0,0764718197674894;3;3
"Ouest Loscolo";2010-11-15;21;117;5,57142857142857;0,557142857142857;0,140366290851088;4;0,136423405654175;11,1428571428571;0,309183372641508;0,832622790450798;0,756818181818182;3,58974358974359;0,076027720333852;3;3
"Ouest Loscolo";2010-12-01;14;44;3,14285714285714;0,483516483516484;0,168060493916458;2;0,143595041322314;6,28571428571429;0,184486013385961;0,821244832784155;0,637065637065637;4,65909090909091;0,103921071826365;3;3
"Ouest Loscolo";2010-12-13;18;83;4,61111111111111;0,542483660130719;0,121580905339833;5;0,147408912759472;9,22222222222222;0,05919395465995;0,850430526095306;0,649315068493151;3,50602409638554;0,0797620232298761;3;3
"Ouest Loscolo";2011-01-10;8;15;1,875;0,535714285714286;0,139305281563829;2;0,131111111111111;3,75;-0,0824742268041243;0,869193928460361;0,58695652173913;3,2;0,178350385903822;2;3
"Ouest Loscolo";2011-01-25;20;105;5,25;0,552631578947368;0,114218433092953;5;0,105714285714286;10,5;0,00936326915116898;0,864135401006778;0,655107778819119;3,5047619047619;0,0705101487396968;3;3
"Ouest Loscolo";2011-02-02;21;125;5,95238095238095;0,595238095238095;0,107548451646295;6;0,098592;11,9047619047619;-0,0321429776323318;0,861023811125177;0,673763736263736;3,128;0,069018853754835;3;3
"Ouest Loscolo";2011-02-14;13;42;3,23076923076923;0,538461538461538;0,145864044528467;3;0,215136054421769;6,46153846153846;-0,105631456181272;0,828622332681419;0,673228346456693;3,80952380952381;0,113160508632666;2;3
"Ouest Loscolo";2011-03-01;29;228;7,86206896551724;0,561576354679803;0,116842571514924;9;0,129001231148046;15,7241379310345;0,170147811138648;0,843682895715619;0,701028063350931;3,43859649122807;0,0610136571978587;3;3
"Ouest Loscolo";2011-03-14;24;150;6,25;0,543478260869565;0,114500474399698;8;0,185577777777778;12,5;-0,00042012393655983;0,859787105996736;0,640486725663717;3,4;0,0609782811706912;2;3
"Ouest Loscolo";2011-03-28;25;189;7,56;0,63;0,118600198979509;4;0,123400800649478;15,12;0,248632491406365;0,840616545897921;0,753160112359551;3,01058201058201;0,0708608117973081;2;3
"Ouest Loscolo";2011-04-11;32;292;9,125;0,588709677419355;0,109824186961567;8;0,119071354850816;18,25;0,104407247850973;0,830250492629578;0,720154753131909;3,29794520547945;0,0693654509186854;3;3
"Ouest Loscolo";2011-04-26;30;295;9,83333333333333;0,67816091954023;0,106452436040456;6;0,0643320884803218;19,6666666666667;0,112895212865009;0,829505853893634;0,790117167600611;2,7864406779661;0,0798271403466642;3;3
