"Code_point_Libelle";"Date";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust"
"At so";2015-01-19;10;28;2,8;0,622222222222222;0,222858988981136;1;0,0184948979591837;5,6;-0,209245742092457;0,765212414199895;0,75;2,92857142857143;0,167270658513442;3
"At so";2015-02-18;19;123;6,47368421052632;0,719298245614035;0,133907567259133;5;0,0595875470949831;12,9473684210526;-0,0548960365418513;0,822561579011477;0,789677419354839;2,47154471544715;0,0937116925177821;2
"At so";2015-03-10;28;231;8,25;0,611111111111111;0,136475530907229;7;0,121802439984258;16,5;0,00972091856174661;0,819923257218229;0,716382699868938;3,02597402597403;0,074717809232551;3
"At so";2015-03-20;18;103;5,72222222222222;0,673202614379085;0,150100320164016;5;0,121924780846451;11,4444444444444;0,0616437151550291;0,797721262093581;0,769028871391076;2,83495145631068;0,101832138249279;2
"At so";2015-04-16;14;70;5;0,769230769230769;0,183797719826579;2;-0,0115306122448979;10;-0,213351375732964;0,766560833557701;0,857142857142857;2,25714285714286;0,142216627154678;4
"At so";2015-05-11;12;49;4,08333333333333;0,742424242424242;0,194219720308166;4;0,0714285714285715;8,16666666666667;-0,192807745504844;0,764126121276699;0,823218997361478;2,40816326530612;0,15491756297789;2
"At so";2015-06-04;17;103;6,05882352941176;0,757352941176471;0,154059540750773;7;0,08949948157225;12,1176470588235;-0,116799052539152;0,785700143218575;0,810200668896321;2,33009708737864;0,123945153392568;2
"At so";2015-06-17;18;122;6,77777777777778;0,797385620915033;0,214890433377439;6;0,0507592045149153;13,5555555555556;-0,104939364955657;0,753191523402403;0,863835103060587;2,04098360655738;0,141549918104493;2
"At so";2015-07-16;16;88;5,5;0,733333333333333;0,174923019501026;3;0,0536544421487603;11;-0,038586899379662;0,770324164295239;0,843157894736842;2,59090909090909;0,13188020000622;2
"At so";2015-08-11;18;118;6,55555555555556;0,771241830065359;0,189666261375395;7;0,036304222924447;13,1111111111111;-0,144838029311551;0,769175254645465;0,845797485109199;2,16949152542373;0,128085934576765;3
